Year,Reporter,Reporter Code,Partner,Partner Code,Commodity Code,Export,Import,World Exports,World Imports,Reporter_std,Partner_std,RTA_Name,Date of Entry into Force (G),Original signatories,Coverage,RTA Composition,Signatory1,Signatory2,Signatory1_std,Signatory2_std,Agreement Year,Total Partner Trade,Total World Trade,Agreement_Index,key,country,date,GDP,country_std,key_un
2014.0,"China, Hong Kong SAR",344.0,"China, Macao SAR",446.0,TOTAL,6296811098.0,814658013.0,524065000000.0,600613000000.0,Hong Kong,Macau,"Hong Kong, China - Macao, China",2017-10-27,"Hong Kong, China; Macao, China",Goods & Services,Bilateral,"Hong Kong, China","Macao, China",Hong Kong,Macau,2017.0,7111469111.0,1124678000000.0,-3.0,Hong Kong-Macau,"Hong Kong SAR, China",2014,291459356985.337,Hong Kong,"China, Hong Kong SAR-China, Macao SAR"
2014.0,"China, Hong Kong SAR",344.0,Georgia,268.0,TOTAL,38491074.0,2808147.0,524065000000.0,600613000000.0,Hong Kong,Georgia,"Hong Kong, China - Georgia",2019-02-13,"Georgia; Hong Kong, China",Goods & Services,Bilateral,"Hong Kong, China",Georgia,Hong Kong,Georgia,2019.0,41299221.0,1124678000000.0,-5.0,Hong Kong-Georgia,"Hong Kong SAR, China",2014,291459356985.337,Hong Kong,"China, Hong Kong SAR-Georgia"
2014.0,"China, Hong Kong SAR",344.0,New Zealand,554.0,TOTAL,587093701.0,565760481.0,524065000000.0,600613000000.0,Hong Kong,New Zealand,"Hong Kong, China - New Zealand",2011-01-01,"Hong Kong, China; New Zealand",Goods & Services,Bilateral,"Hong Kong, China",New Zealand,Hong Kong,New Zealand,2011.0,1152854182.0,1124678000000.0,3.0,Hong Kong-New Zealand,"Hong Kong SAR, China",2014,291459356985.337,Hong Kong,"China, Hong Kong SAR-New Zealand"
2014.0,"China, Macao SAR",446.0,China,156.0,TOTAL,172222361.0,3757683549.0,938149443.0,11308563273.0,Macau,China,"China - Macao, China",2003-10-17,"China; Macao, China",Goods & Services,Bilateral,"Macao, China",China,Macau,China,2003.0,3929905910.0,12246712716.0,11.0,Macau-China,"Macao SAR, China",2014,54903031137.7096,Macau,"China, Macao SAR-China"
2014.0,"China, Macao SAR",446.0,"China, Hong Kong SAR",344.0,TOTAL,680698882.0,1161857055.0,938149443.0,11308563273.0,Macau,Hong Kong,"Hong Kong, China - Macao, China",2017-10-27,"Hong Kong, China; Macao, China",Goods & Services,Bilateral,"Macao, China","Hong Kong, China",Macau,Hong Kong,2017.0,1842555937.0,12246712716.0,-3.0,Macau-Hong Kong,"Macao SAR, China",2014,54903031137.7096,Macau,"China, Macao SAR-China, Hong Kong SAR"
2014.0,Colombia,170.0,Canada,124.0,TOTAL,664785046.0,1164631634.0,54794812015.0,64027609808.0,Colombia,Canada,Canada - Colombia,2011-08-15,Canada; Colombia,Goods & Services,Bilateral,Colombia,Canada,Colombia,Canada,2011.0,1829416680.0,118822421823.0,3.0,Colombia-Canada,Colombia,2014,381112110485.385,Colombia,Colombia-Canada
2014.0,Colombia,170.0,Chile,152.0,TOTAL,988881861.0,929207992.0,54794812015.0,64027609808.0,Colombia,Chile,Chile - Colombia,2009-05-08,Chile; Colombia,Goods & Services,Bilateral,Colombia,Chile,Colombia,Chile,2009.0,1918089853.0,118822421823.0,5.0,Colombia-Chile,Colombia,2014,381112110485.385,Colombia,Colombia-Chile
2014.0,Colombia,170.0,Costa Rica,188.0,TOTAL,264489747.0,92188398.0,54794812015.0,64027609808.0,Colombia,Costa Rica,Costa Rica - Colombia,2016-08-01,Colombia; Costa Rica,Goods & Services,Bilateral,Colombia,Costa Rica,Colombia,Costa Rica,2016.0,356678145.0,118822421823.0,-2.0,Colombia-Costa Rica,Colombia,2014,381112110485.385,Colombia,Colombia-Costa Rica
2014.0,Colombia,170.0,Rep. of Korea,410.0,TOTAL,519683014.0,1500478440.0,54794812015.0,64027609808.0,Colombia,South Korea,"Korea, Republic of - Colombia",2016-07-15,"Colombia; Korea, Republic of",Goods & Services,Bilateral,Colombia,"Korea, Republic of",Colombia,South Korea,2016.0,2020161454.0,118822421823.0,-2.0,Colombia-South Korea,Colombia,2014,381112110485.385,Colombia,Colombia-Rep. of Korea
2014.0,Colombia,170.0,USA,842.0,TOTAL,14470697030.0,18256281476.0,54794812015.0,64027609808.0,Colombia,United States,United States - Colombia,2012-05-15,Colombia; United States of America,Goods & Services,Bilateral,Colombia,United States of America,Colombia,United States,2012.0,32726978506.0,118822421823.0,2.0,Colombia-United States,Colombia,2014,381112110485.385,Colombia,Colombia-USA
2014.0,Costa Rica,188.0,Canada,124.0,TOTAL,72308511.0,186720470.0,11242661045.0,17184912679.0,Costa Rica,Canada,Canada - Costa Rica,2002-11-01,Canada; Costa Rica,Goods,Bilateral,Costa Rica,Canada,Costa Rica,Canada,2002.0,259028981.0,28427573724.0,12.0,Costa Rica-Canada,Costa Rica,2014,52016408950.8936,Costa Rica,Costa Rica-Canada
2014.0,Costa Rica,188.0,Chile,152.0,TOTAL,39650045.0,277397583.0,11242661045.0,17184912679.0,Costa Rica,Chile,Chile - Costa Rica (Chile - Central America),2002-02-15,Chile; Costa Rica,Goods & Services,Bilateral,Costa Rica,Chile,Costa Rica,Chile,2002.0,317047628.0,28427573724.0,12.0,Costa Rica-Chile,Costa Rica,2014,52016408950.8936,Costa Rica,Costa Rica-Chile
2014.0,Costa Rica,188.0,China,156.0,TOTAL,339144698.0,1715659781.0,11242661045.0,17184912679.0,Costa Rica,China,China - Costa Rica ,2011-08-01,China; Costa Rica,Goods & Services,Bilateral,Costa Rica,China,Costa Rica,China,2011.0,2054804479.0,28427573724.0,3.0,Costa Rica-China,Costa Rica,2014,52016408950.8936,Costa Rica,Costa Rica-China
2014.0,Costa Rica,188.0,Colombia,170.0,TOTAL,79848275.0,316703975.0,11242661045.0,17184912679.0,Costa Rica,Colombia,Costa Rica - Colombia,2016-08-01,Colombia; Costa Rica,Goods & Services,Bilateral,Costa Rica,Colombia,Costa Rica,Colombia,2016.0,396552250.0,28427573724.0,-2.0,Costa Rica-Colombia,Costa Rica,2014,52016408950.8936,Costa Rica,Costa Rica-Colombia
2014.0,Costa Rica,188.0,Panama,591.0,TOTAL,593222716.0,355633979.0,11242661045.0,17184912679.0,Costa Rica,Panama,Panama - Costa Rica (Panama - Central America),2008-11-23,Costa Rica; Panama,Goods & Services,Bilateral,Costa Rica,Panama,Costa Rica,Panama,2008.0,948856695.0,28427573724.0,6.0,Costa Rica-Panama,Costa Rica,2014,52016408950.8936,Costa Rica,Costa Rica-Panama
2014.0,Costa Rica,188.0,Peru,604.0,TOTAL,16430302.0,52054504.0,11242661045.0,17184912679.0,Costa Rica,Peru,Costa Rica - Peru,2013-06-01,Costa Rica; Peru,Goods & Services,Bilateral,Costa Rica,Peru,Costa Rica,Peru,2013.0,68484806.0,28427573724.0,1.0,Costa Rica-Peru,Costa Rica,2014,52016408950.8936,Costa Rica,Costa Rica-Peru
2014.0,Costa Rica,188.0,Singapore,702.0,TOTAL,41341161.0,74963228.0,11242661045.0,17184912679.0,Costa Rica,Singapore,Costa Rica - Singapore,2013-07-01,Costa Rica; Singapore,Goods & Services,Bilateral,Costa Rica,Singapore,Costa Rica,Singapore,2013.0,116304389.0,28427573724.0,1.0,Costa Rica-Singapore,Costa Rica,2014,52016408950.8936,Costa Rica,Costa Rica-Singapore
2014.0,Croatia,191.0,Albania,8.0,TOTAL,77511418.0,3739520.0,13843899840.0,22906873370.0,Croatia,Albania,Croatia - Albania ,2003-06-01,Albania; Croatia,Goods,Bilateral,Croatia,Albania,Croatia,Albania,2003.0,81250938.0,36750773210.0,11.0,Croatia-Albania,Croatia,2014,58423981441.1801,Croatia,Croatia-Albania
2014.0,Croatia,191.0,Bosnia Herzegovina,70.0,TOTAL,1641109669.0,618217070.0,13843899840.0,22906873370.0,Croatia,Bosnia and Herzegovina,Croatia - Bosnia and Herzegovina,2001-01-01,Bosnia and Herzegovina; Croatia,Goods,Bilateral,Croatia,Bosnia and Herzegovina,Croatia,Bosnia and Herzegovina,2001.0,2259326739.0,36750773210.0,13.0,Croatia-Bosnia and Herzegovina,Croatia,2014,58423981441.1801,Croatia,Croatia-Bosnia Herzegovina
2014.0,Croatia,191.0,Rep. of Moldova,498.0,TOTAL,3696608.0,2471667.0,13843899840.0,22906873370.0,Croatia,Moldova,Moldova - Croatia,2004-10-01,"Croatia; Moldova, Republic of",Goods,Bilateral,Croatia,"Moldova, Republic of",Croatia,Moldova,2004.0,6168275.0,36750773210.0,10.0,Croatia-Moldova,Croatia,2014,58423981441.1801,Croatia,Croatia-Rep. of Moldova
2014.0,Croatia,191.0,Turkey,792.0,TOTAL,110708260.0,256477919.0,13843899840.0,22906873370.0,Croatia,Türkiye,Türkiye - Croatia,2003-07-01,Croatia; Türkiye,Goods,Bilateral,Croatia,Türkiye,Croatia,Türkiye,2003.0,367186179.0,36750773210.0,11.0,Croatia-Türkiye,Croatia,2014,58423981441.1801,Croatia,Croatia-Turkey
2014.0,Ecuador,218.0,El Salvador,222.0,TOTAL,39270988.0,5130296.0,25724432491.0,27518177870.0,Ecuador,El Salvador,El Salvador - Ecuador,2017-11-16,Ecuador; El Salvador,Goods,Bilateral,Ecuador,El Salvador,Ecuador,El Salvador,2017.0,44401284.0,53242610361.0,-3.0,Ecuador-El Salvador,Ecuador,2014,101726331000.0,Ecuador,Ecuador-El Salvador
2014.0,Egypt,818.0,Turkey,792.0,TOTAL,1450637534.0,2854335841.0,26812195958.0,71337744441.0,Egypt,Türkiye,Egypt - Türkiye,2007-03-01,Türkiye; Egypt,Goods,Bilateral,Egypt,Türkiye,Egypt,Türkiye,2007.0,4304973375.0,98149940399.0,7.0,Egypt-Türkiye,"Egypt, Arab Rep.",2014,305595408895.265,Egypt,Egypt-Turkey
2014.0,El Salvador,222.0,Chile,152.0,TOTAL,12999229.0,53975406.0,5301546008.0,10514175664.0,El Salvador,Chile,Chile - El Salvador (Chile - Central America),2002-06-01,Chile; El Salvador,Goods & Services,Bilateral,El Salvador,Chile,El Salvador,Chile,2002.0,66974635.0,15815721672.0,12.0,El Salvador-Chile,El Salvador,2014,22593470000.0,El Salvador,El Salvador-Chile
2014.0,El Salvador,222.0,Cuba,192.0,TOTAL,7009165.0,522301.0,5301546008.0,10514175664.0,El Salvador,Cuba,El Salvador - Cuba,2012-08-01,Cuba; El Salvador,Goods,Bilateral,El Salvador,Cuba,El Salvador,Cuba,2012.0,7531466.0,15815721672.0,2.0,El Salvador-Cuba,El Salvador,2014,22593470000.0,El Salvador,El Salvador-Cuba
2014.0,El Salvador,222.0,Ecuador,218.0,TOTAL,5135094.0,48075998.0,5301546008.0,10514175664.0,El Salvador,Ecuador,El Salvador - Ecuador,2017-11-16,Ecuador; El Salvador,Goods,Bilateral,El Salvador,Ecuador,El Salvador,Ecuador,2017.0,53211092.0,15815721672.0,-3.0,El Salvador-Ecuador,El Salvador,2014,22593470000.0,El Salvador,El Salvador-Ecuador
2014.0,El Salvador,222.0,Mexico,484.0,TOTAL,64836759.0,714804476.0,5301546008.0,10514175664.0,El Salvador,Mexico,Mexico - El Salvador (Mexico - Northern Triangle),2001-03-15,El Salvador; Mexico,Goods & Services,Bilateral,El Salvador,Mexico,El Salvador,Mexico,2001.0,779641235.0,15815721672.0,13.0,El Salvador-Mexico,El Salvador,2014,22593470000.0,El Salvador,El Salvador-Mexico
2014.0,El Salvador,222.0,Panama,591.0,TOTAL,142538472.0,38415562.0,5301546008.0,10514175664.0,El Salvador,Panama,Panama - El Salvador (Panama - Central America),2003-04-11,El Salvador; Panama,Goods & Services,Bilateral,El Salvador,Panama,El Salvador,Panama,2003.0,180954034.0,15815721672.0,11.0,El Salvador-Panama,El Salvador,2014,22593470000.0,El Salvador,El Salvador-Panama
2014.0,Estonia,233.0,Bulgaria,100.0,TOTAL,31922037.0,12429052.0,17465559809.0,20184649524.0,Estonia,Bulgaria,Bulgaria - Estonia,2002-01-01,Bulgaria; Estonia,Goods,Bilateral,Estonia,Bulgaria,Estonia,Bulgaria,2002.0,44351089.0,37650209333.0,12.0,Estonia-Bulgaria,Estonia,2014,26634083965.0987,Estonia,Estonia-Bulgaria
2014.0,Estonia,233.0,Hungary,348.0,TOTAL,49588682.0,241916779.0,17465559809.0,20184649524.0,Estonia,Hungary,Hungary - Estonia,2001-03-01,Estonia; Hungary,Goods,Bilateral,Estonia,Hungary,Estonia,Hungary,2001.0,291505461.0,37650209333.0,13.0,Estonia-Hungary,Estonia,2014,26634083965.0987,Estonia,Estonia-Hungary
2014.0,Georgia,268.0,China,156.0,TOTAL,90393334.0,733467545.0,2861043297.0,8601807238.0,Georgia,China,China - Georgia ,2018-01-01,China; Georgia,Goods & Services,Bilateral,Georgia,China,Georgia,China,2018.0,823860879.0,11462850535.0,-4.0,Georgia-China,Georgia,2014,17627003454.7205,Georgia,Georgia-China
2014.0,Georgia,268.0,"China, Hong Kong SAR",344.0,TOTAL,423329.0,77682292.0,2861043297.0,8601807238.0,Georgia,Hong Kong,"Hong Kong, China - Georgia",2019-02-13,"Georgia; Hong Kong, China",Goods & Services,Bilateral,Georgia,"Hong Kong, China",Georgia,Hong Kong,2019.0,78105621.0,11462850535.0,-5.0,Georgia-Hong Kong,Georgia,2014,17627003454.7205,Georgia,"Georgia-China, Hong Kong SAR"
2014.0,Georgia,268.0,Turkey,792.0,TOTAL,222382370.0,1728763743.0,2861043297.0,8601807238.0,Georgia,Türkiye,Türkiye - Georgia,2008-11-01,Georgia; Türkiye,Goods,Bilateral,Georgia,Türkiye,Georgia,Türkiye,2008.0,1951146113.0,11462850535.0,6.0,Georgia-Türkiye,Georgia,2014,17627003454.7205,Georgia,Georgia-Turkey
2014.0,Georgia,268.0,Turkmenistan,795.0,TOTAL,14334006.0,69339113.0,2861043297.0,8601807238.0,Georgia,Turkmenistan,Georgia - Turkmenistan ,2000-01-01,Georgia; Turkmenistan,Goods,Bilateral,Georgia,Turkmenistan,Georgia,Turkmenistan,2000.0,83673119.0,11462850535.0,14.0,Georgia-Turkmenistan,Georgia,2014,17627003454.7205,Georgia,Georgia-Turkmenistan
2014.0,Guatemala,320.0,Chile,152.0,TOTAL,112662035.0,120011328.0,10890690739.0,18263243838.0,Guatemala,Chile,Chile - Guatemala (Chile - Central America),2010-03-23,Chile; Guatemala,Goods & Services,Bilateral,Guatemala,Chile,Guatemala,Chile,2010.0,232673363.0,29153934577.0,4.0,Guatemala-Chile,Guatemala,2014,57852399963.7878,Guatemala,Guatemala-Chile
2014.0,Guatemala,320.0,Mexico,484.0,TOTAL,432442895.0,1950048725.0,10890690739.0,18263243838.0,Guatemala,Mexico,Mexico - Guatemala (Mexico - Northern Triangle),2001-03-15,Guatemala; Mexico,Goods & Services,Bilateral,Guatemala,Mexico,Guatemala,Mexico,2001.0,2382491620.0,29153934577.0,13.0,Guatemala-Mexico,Guatemala,2014,57852399963.7878,Guatemala,Guatemala-Mexico
2014.0,Guatemala,320.0,Panama,591.0,TOTAL,282680559.0,679747793.0,10890690739.0,18263243838.0,Guatemala,Panama,Panama - Guatemala (Panama - Central America),2009-06-20,Guatemala; Panama,Goods & Services,Bilateral,Guatemala,Panama,Guatemala,Panama,2009.0,962428352.0,29153934577.0,5.0,Guatemala-Panama,Guatemala,2014,57852399963.7878,Guatemala,Guatemala-Panama
2014.0,Honduras,340.0,Canada,124.0,TOTAL,29415212.0,48642491.0,4533347641.0,7983626391.0,Honduras,Canada,Canada - Honduras,2014-10-01,Canada; Honduras,Goods & Services,Bilateral,Honduras,Canada,Honduras,Canada,2014.0,78057703.0,12516974032.0,0.0,Honduras-Canada,Honduras,2014,19756494434.7031,Honduras,Honduras-Canada
2014.0,Honduras,340.0,Chile,152.0,TOTAL,2544560.0,72565343.0,4533347641.0,7983626391.0,Honduras,Chile,Chile - Honduras (Chile - Central America),2008-07-19,Chile; Honduras,Goods & Services,Bilateral,Honduras,Chile,Honduras,Chile,2008.0,75109903.0,12516974032.0,6.0,Honduras-Chile,Honduras,2014,19756494434.7031,Honduras,Honduras-Chile
2014.0,Honduras,340.0,Mexico,484.0,TOTAL,161033102.0,533304269.0,4533347641.0,7983626391.0,Honduras,Mexico,Mexico - Honduras (Mexico - Northern Triangle),2001-06-01,Honduras; Mexico,Goods & Services,Bilateral,Honduras,Mexico,Honduras,Mexico,2001.0,694337371.0,12516974032.0,13.0,Honduras-Mexico,Honduras,2014,19756494434.7031,Honduras,Honduras-Mexico
2014.0,Honduras,340.0,Panama,591.0,TOTAL,40996057.0,24834409.0,4533347641.0,7983626391.0,Honduras,Panama,Panama - Honduras (Panama - Central America),2009-01-09,Honduras; Panama,Goods & Services,Bilateral,Honduras,Panama,Honduras,Panama,2009.0,65830466.0,12516974032.0,5.0,Honduras-Panama,Honduras,2014,19756494434.7031,Honduras,Honduras-Panama
2014.0,Honduras,340.0,Peru,604.0,TOTAL,16213959.0,95624543.0,4533347641.0,7983626391.0,Honduras,Peru,Peru - Honduras,2017-01-01,Honduras; Peru,Goods & Services,Bilateral,Honduras,Peru,Honduras,Peru,2017.0,111838502.0,12516974032.0,-3.0,Honduras-Peru,Honduras,2014,19756494434.7031,Honduras,Honduras-Peru
2014.0,Hungary,348.0,Estonia,233.0,TOTAL,219669099.0,45738716.0,112536000000.0,104178000000.0,Hungary,Estonia,Hungary - Estonia,2001-03-01,Estonia; Hungary,Goods,Bilateral,Hungary,Estonia,Hungary,Estonia,2001.0,265407815.0,216714000000.0,13.0,Hungary-Estonia,Hungary,2014,141033843265.669,Hungary,Hungary-Estonia
2014.0,Hungary,348.0,Latvia,428.0,TOTAL,240092452.0,33781371.0,112536000000.0,104178000000.0,Hungary,Latvia,Hungary - Latvia,2000-01-01,Hungary; Latvia,Goods,Bilateral,Hungary,Latvia,Hungary,Latvia,2000.0,273873823.0,216714000000.0,14.0,Hungary-Latvia,Hungary,2014,141033843265.669,Hungary,Hungary-Latvia
2014.0,Hungary,348.0,Lithuania,440.0,TOTAL,245276119.0,149291344.0,112536000000.0,104178000000.0,Hungary,Lithuania,Hungary - Lithuania,2000-03-01,Hungary; Lithuania,Goods,Bilateral,Hungary,Lithuania,Hungary,Lithuania,2000.0,394567463.0,216714000000.0,14.0,Hungary-Lithuania,Hungary,2014,141033843265.669,Hungary,Hungary-Lithuania
2014.0,Iceland,352.0,China,156.0,TOTAL,41088126.0,397510600.0,5051299749.0,5371918875.0,Iceland,China,Iceland - China,2014-07-01,China; Iceland,Goods & Services,Bilateral,Iceland,China,Iceland,China,2014.0,438598726.0,10423218624.0,0.0,Iceland-China,Iceland,2014,17867662177.8911,Iceland,Iceland-China
2014.0,Iceland,352.0,Faeroe Isds,234.0,TOTAL,44866809.0,19547371.0,5051299749.0,5371918875.0,Iceland,Faeroe Islands,Iceland - Faroe Islands,2006-11-01,Faeroe Islands; Iceland,Goods & Services,Bilateral,Iceland,Faeroe Islands,Iceland,Faeroe Islands,2006.0,64414180.0,10423218624.0,8.0,Iceland-Faeroe Islands,Iceland,2014,17867662177.8911,Iceland,Iceland-Faeroe Isds
2014.0,India,699.0,Afghanistan,4.0,TOTAL,442875788.0,243720758.0,317545000000.0,459369000000.0,India,Afghanistan,India - Afghanistan,2003-05-13,Afghanistan; India,Goods,Bilateral,India,Afghanistan,India,Afghanistan,2003.0,686596546.0,776914000000.0,11.0,India-Afghanistan,India,2014,2039127446299.3,India,India-Afghanistan
2014.0,India,699.0,Bhutan,64.0,TOTAL,200365954.0,144346027.0,317545000000.0,459369000000.0,India,Bhutan,India - Bhutan,2006-07-29,Bhutan; India,Goods,Bilateral,India,Bhutan,India,Bhutan,2006.0,344711981.0,776914000000.0,8.0,India-Bhutan,India,2014,2039127446299.3,India,India-Bhutan
2014.0,India,699.0,Chile,152.0,TOTAL,618711450.0,3183787993.0,317545000000.0,459369000000.0,India,Chile,Chile - India,2007-08-17,Chile; India,Goods,Bilateral,India,Chile,India,Chile,2007.0,3802499443.0,776914000000.0,7.0,India-Chile,India,2014,2039127446299.3,India,India-Chile
2014.0,India,699.0,Japan,392.0,TOTAL,5756878753.0,9963998204.0,317545000000.0,459369000000.0,India,Japan,India - Japan,2011-08-01,India; Japan,Goods & Services,Bilateral,India,Japan,India,Japan,2011.0,15720876957.0,776914000000.0,3.0,India-Japan,India,2014,2039127446299.3,India,India-Japan
2014.0,India,699.0,Malaysia,458.0,TOTAL,4642232584.0,10928502523.0,317545000000.0,459369000000.0,India,Malaysia,India - Malaysia,2011-07-01,India; Malaysia,Goods & Services,Bilateral,India,Malaysia,India,Malaysia,2011.0,15570735107.0,776914000000.0,3.0,India-Malaysia,India,2014,2039127446299.3,India,India-Malaysia
2014.0,India,699.0,Nepal,524.0,TOTAL,4193418474.0,560744379.0,317545000000.0,459369000000.0,India,Nepal,India - Nepal,2009-10-27,India; Nepal,Goods,Bilateral,India,Nepal,India,Nepal,2009.0,4754162853.0,776914000000.0,5.0,India-Nepal,India,2014,2039127446299.3,India,India-Nepal
2014.0,India,699.0,Rep. of Korea,410.0,TOTAL,4794855332.0,13437254155.0,317545000000.0,459369000000.0,India,South Korea,"Korea, Republic of - India",2010-01-01,"India; Korea, Republic of",Goods & Services,Bilateral,India,"Korea, Republic of",India,South Korea,2010.0,18232109487.0,776914000000.0,4.0,India-South Korea,India,2014,2039127446299.3,India,India-Rep. of Korea
2014.0,India,699.0,Singapore,702.0,TOTAL,9676616024.0,7069416666.0,317545000000.0,459369000000.0,India,Singapore,India - Singapore,2005-08-01,India; Singapore,Goods & Services,Bilateral,India,Singapore,India,Singapore,2005.0,16746032690.0,776914000000.0,9.0,India-Singapore,India,2014,2039127446299.3,India,India-Singapore
2014.0,India,699.0,Sri Lanka,144.0,TOTAL,6434957378.0,591996229.0,317545000000.0,459369000000.0,India,Sri Lanka,India - Sri Lanka,2000-03-01,Sri Lanka; India,Goods,Bilateral,India,Sri Lanka,India,Sri Lanka,2000.0,7026953607.0,776914000000.0,14.0,India-Sri Lanka,India,2014,2039127446299.3,India,India-Sri Lanka
2014.0,India,699.0,Thailand,764.0,TOTAL,3438521511.0,5680938464.0,317545000000.0,459369000000.0,India,Thailand,India - Thailand,2004-09-01,India; Thailand,Goods,Bilateral,India,Thailand,India,Thailand,2004.0,9119459975.0,776914000000.0,10.0,India-Thailand,India,2014,2039127446299.3,India,India-Thailand
2014.0,Indonesia,360.0,Chile,152.0,TOTAL,177899071.0,241506407.0,176036000000.0,178179000000.0,Indonesia,Chile,Chile - Indonesia,2019-08-10,Chile; Indonesia,Goods,Bilateral,Indonesia,Chile,Indonesia,Chile,2019.0,419405478.0,354215000000.0,-5.0,Indonesia-Chile,Indonesia,2014,890814755233.225,Indonesia,Indonesia-Chile
2014.0,Indonesia,360.0,Japan,392.0,TOTAL,23127088759.0,17007578713.0,176036000000.0,178179000000.0,Indonesia,Japan,Japan - Indonesia ,2008-07-01,Indonesia; Japan,Goods & Services,Bilateral,Indonesia,Japan,Indonesia,Japan,2008.0,40134667472.0,354215000000.0,6.0,Indonesia-Japan,Indonesia,2014,890814755233.225,Indonesia,Indonesia-Japan
2014.0,Indonesia,360.0,Pakistan,586.0,TOTAL,2045294361.0,159389633.0,176036000000.0,178179000000.0,Indonesia,Pakistan,Indonesia - Pakistan,2013-09-01,Indonesia; Pakistan,Goods,Bilateral,Indonesia,Pakistan,Indonesia,Pakistan,2013.0,2204683994.0,354215000000.0,1.0,Indonesia-Pakistan,Indonesia,2014,890814755233.225,Indonesia,Indonesia-Pakistan
2014.0,Israel,376.0,Bulgaria,100.0,TOTAL,128683000.0,61998000.0,68965008000.0,72331780000.0,Israel,Bulgaria,Bulgaria - Israel,2002-01-01,Bulgaria; Israel,Goods,Bilateral,Israel,Bulgaria,Israel,Bulgaria,2002.0,190681000.0,141296788000.0,12.0,Israel-Bulgaria,Israel,2014,314330061977.263,Israel,Israel-Bulgaria
